timestamp,x,y,z
2024-08-28T13:23:30.956006,-0.55,-0.55,-0.98
2024-08-28T13:23:31.186797,-0.55,-0.61,-0.92
2024-08-28T13:23:31.410640,-0.67,-0.67,-0.98
2024-08-28T13:23:31.647967,-0.37,-0.55,-1.04
2024-08-28T13:23:31.875532,-0.55,-0.55,-1.04
2024-08-28T13:23:32.118864,-0.24,-0.55,-0.92
2024-08-28T13:23:32.360457,-0.37,-0.61,-0.79
2024-08-28T13:23:32.595794,-0.43,-0.49,-0.92
2024-08-28T13:23:32.842150,-0.79,-0.43,-0.98
2024-08-28T13:23:33.075501,-0.67,-0.49,-0.98
2024-08-28T13:23:33.308985,-0.49,-0.61,-0.92
2024-08-28T13:23:33.543935,-0.43,-0.55,-0.92
2024-08-28T13:23:33.781782,-0.61,-0.55,-1.04
2024-08-28T13:23:34.025633,-0.73,-0.49,-1.04
2024-08-28T13:23:34.261430,-0.49,-0.55,-0.98
2024-08-28T13:23:34.479379,-0.67,-0.55,-0.98
2024-08-28T13:23:34.714476,-0.43,-0.49,-0.98
2024-08-28T13:23:34.960813,-0.31,-0.49,-0.92
2024-08-28T13:23:35.192264,-0.49,-0.49,-0.98
2024-08-28T13:23:35.431915,-0.49,-0.55,-0.92
2024-08-28T13:23:35.662996,-0.49,-0.55,-0.92
2024-08-28T13:23:35.893168,-0.43,-0.55,-0.92
2024-08-28T13:23:36.131898,-0.31,-0.43,-0.98
2024-08-28T13:23:36.359518,-0.49,-0.43,-0.98
2024-08-28T13:23:36.651242,0.0,-0.55,-0.85
2024-08-28T13:23:36.880026,-0.24,-0.67,-0.92
2024-08-28T13:23:37.109641,-0.31,-0.55,-0.98
2024-08-28T13:23:37.342826,-0.37,-0.49,-0.92
2024-08-28T13:23:37.598192,-0.31,-0.55,-0.85
2024-08-28T13:23:37.842971,-0.37,-0.61,-0.85
2024-08-28T13:23:38.229167,-0.24,-0.49,-0.98
2024-08-28T13:23:38.628110,-0.43,-0.67,-0.92
2024-08-28T13:23:38.881047,-0.18,-0.55,-0.98
2024-08-28T13:23:39.113763,-0.49,-0.55,-0.98
2024-08-28T13:23:39.347804,-0.24,-0.55,-0.92
2024-08-28T13:23:39.939061,-0.18,-0.67,-0.92
2024-08-28T13:23:40.167991,-0.49,-0.61,-1.04
2024-08-28T13:23:40.770544,-0.37,-0.49,-0.98
2024-08-28T13:23:40.995309,-0.24,-0.37,-0.85
2024-08-28T13:23:41.233719,-0.12,-0.31,-0.98
2024-08-28T13:23:41.459833,-0.73,-0.61,-1.1
2024-08-28T13:23:41.695231,-0.12,-0.67,-0.85
2024-08-28T13:23:41.931032,-0.18,-0.61,-0.79
2024-08-28T13:23:42.143215,-0.18,-0.55,-0.79
2024-08-28T13:23:42.379714,-0.18,-0.49,-0.85
2024-08-28T13:23:42.607388,-0.12,-0.49,-0.98
2024-08-28T13:23:42.828770,-0.24,-0.55,-1.04
2024-08-28T13:23:43.046840,0.06,-0.43,-0.92
2024-08-28T13:23:43.579978,0.0,-0.55,-0.85
2024-08-28T13:23:43.792003,-0.12,-0.61,-0.85
2024-08-28T13:23:44.022033,-0.12,-0.55,-0.85
2024-08-28T13:23:44.248077,-0.31,-0.55,-0.92
2024-08-28T13:23:44.852147,-0.12,-0.49,-0.85
2024-08-28T13:23:45.081877,-0.18,-0.61,-0.92
2024-08-28T13:23:45.302217,0.0,-0.61,-0.92
2024-08-28T13:23:45.530302,-0.06,-0.55,-0.92
2024-08-28T13:23:45.743581,-0.06,-0.49,-0.85
2024-08-28T13:23:45.965271,0.0,-0.55,-0.92
2024-08-28T13:23:46.178542,0.0,-0.55,-0.85
2024-08-28T13:23:46.439828,0.0,-0.49,-0.85
2024-08-28T13:23:46.978092,0.0,-0.49,-0.85
2024-08-28T13:23:47.200328,-0.12,-0.61,-0.85
2024-08-28T13:23:47.434584,-0.06,-0.61,-0.85
2024-08-28T13:23:47.660115,-0.31,-0.67,-0.92
2024-08-28T13:23:47.886900,-0.12,-0.55,-0.92
2024-08-28T13:23:48.093434,-0.24,-0.61,-0.85
2024-08-28T13:23:48.330855,0.06,-0.61,-0.85
2024-08-28T13:23:48.553978,0.12,-0.61,-0.85
2024-08-28T13:23:48.794491,0.06,-0.55,-0.85
2024-08-28T13:23:49.013326,-0.06,-0.61,-0.79
2024-08-28T13:23:49.244528,-0.24,-0.61,-0.92
2024-08-28T13:23:49.466559,-0.18,-0.55,-0.92
2024-08-28T13:23:49.711190,-0.37,-0.61,-0.98
2024-08-28T13:23:49.932168,-0.37,-0.55,-0.98
2024-08-28T13:23:50.154500,-0.49,-0.61,-0.92
2024-08-28T13:23:50.377860,-0.43,-0.55,-0.98
2024-08-28T13:23:50.613561,-0.49,-0.79,-0.85
2024-08-28T13:23:50.845695,-0.43,-0.73,-0.98
2024-08-28T13:23:51.078874,-0.67,-0.73,-0.98
2024-08-28T13:23:51.313341,-0.55,-0.67,-0.98
2024-08-28T13:23:51.528139,-0.43,-0.31,-0.98
2024-08-28T13:23:51.743646,-0.85,-0.43,-1.04
2024-08-28T13:23:51.966462,-0.55,-0.49,-0.98
2024-08-28T13:23:52.200391,-0.73,-1.04,-0.85
2024-08-28T13:23:52.429530,-0.43,-0.73,-0.92
2024-08-28T13:23:52.645555,-0.61,-0.67,-0.92
2024-08-28T13:23:52.888856,-0.61,-0.55,-0.92
2024-08-28T13:23:53.131929,-0.31,-0.61,-0.92
2024-08-28T13:23:53.364078,-0.61,-0.55,-1.04
2024-08-28T13:23:53.600770,-0.55,-0.43,-1.04
2024-08-28T13:23:53.829785,-0.37,-0.79,-0.79
2024-08-28T13:23:54.072232,-0.06,-0.92,-0.67
2024-08-28T13:23:54.294736,-0.24,-0.67,-0.79
2024-08-28T13:23:54.510804,-1.28,-0.31,-1.1
2024-08-28T13:23:54.728219,-0.79,-0.55,-0.98
2024-08-28T13:23:54.959787,-0.55,-0.98,-0.79
2024-08-28T13:23:55.195699,-0.12,-0.92,-0.79
2024-08-28T13:23:55.419285,-0.73,-0.67,-1.04
2024-08-28T13:23:55.647913,-0.79,-0.43,-1.04
2024-08-28T13:23:55.883936,-0.61,-0.49,-0.85
2024-08-28T13:23:56.114663,-0.61,-0.55,-0.85
2024-08-28T13:23:56.331982,-0.55,-0.61,-0.98
2024-08-28T13:23:56.549091,-0.55,-0.67,-0.92
2024-08-28T13:23:56.812486,-0.12,-0.61,-0.85
2024-08-28T13:23:57.057758,-0.67,-0.73,-0.85
2024-08-28T13:23:57.297978,-0.79,-0.67,-0.92
2024-08-28T13:23:57.526078,-0.79,-0.79,-0.79
2024-08-28T13:23:57.766955,-0.67,-0.79,-0.92
2024-08-28T13:23:57.990455,-0.61,-0.61,-0.98
2024-08-28T13:23:58.212420,-0.73,-0.55,-0.92
2024-08-28T13:23:58.439318,-0.43,-0.49,-0.98
2024-08-28T13:23:58.664424,-0.55,-0.61,-0.92
2024-08-28T13:23:58.879946,-0.67,-0.55,-0.98
2024-08-28T13:23:59.123486,-0.61,-0.55,-0.92
2024-08-28T13:23:59.347261,-0.43,-0.55,-0.92
2024-08-28T13:23:59.567152,-0.49,-0.61,-0.92
2024-08-28T13:24:00.109708,-0.24,-0.55,-0.85
2024-08-28T13:24:00.342094,-0.37,-0.67,-0.85
2024-08-28T13:24:00.568762,-0.37,-0.61,-0.92
2024-08-28T13:24:00.795172,-0.79,-0.79,-0.92
2024-08-28T13:24:01.040355,-0.67,-0.61,-0.92
2024-08-28T13:24:01.274759,-0.55,-0.43,-0.85
2024-08-28T13:24:01.504655,-0.61,-0.55,-0.98
2024-08-28T13:24:01.725789,-0.61,-0.67,-0.92
2024-08-28T13:24:01.955635,-0.67,-0.85,-0.98
2024-08-28T13:24:02.177306,-0.43,-0.67,-0.92
2024-08-28T13:24:02.405644,-0.55,-0.67,-0.92
2024-08-28T13:24:02.620420,-0.61,-0.67,-0.92
2024-08-28T13:24:02.847266,-0.24,-0.73,-0.92
2024-08-28T13:24:03.072881,-0.49,-0.55,-1.04
2024-08-28T13:24:03.291400,-0.61,-0.37,-1.1
2024-08-28T13:24:03.520666,-0.67,-0.43,-0.92
2024-08-28T13:24:03.744315,-0.49,-0.85,-0.73
2024-08-28T13:24:03.971385,-0.31,-0.73,-0.92
2024-08-28T13:24:04.207517,-0.55,-0.31,-0.85
2024-08-28T13:24:04.677630,0.0,-0.92,-0.79
2024-08-28T13:24:04.927072,0.92,-0.55,-0.43
2024-08-28T13:24:05.521819,0.18,-0.43,-0.55
2024-08-28T13:24:05.766384,-0.18,-0.37,-0.98
2024-08-28T13:24:05.998912,-1.22,-0.73,-1.16
2024-08-28T13:24:06.233310,0.79,-0.61,-0.79
2024-08-28T13:24:06.461874,-0.49,-0.85,-0.98
2024-08-28T13:24:06.689959,-0.55,-0.55,-1.04
2024-08-28T13:24:06.926710,-0.79,-0.37,-1.04
2024-08-28T13:24:07.159461,-0.37,-0.61,-0.79
2024-08-28T13:24:07.506360,-0.55,-0.92,-0.73
2024-08-28T13:24:07.753435,-0.06,-0.79,-0.79
2024-08-28T13:24:07.988708,-0.31,-0.61,-0.98
2024-08-28T13:24:08.618387,-0.31,-0.24,-1.04
2024-08-28T13:24:08.848559,-0.31,-0.31,-0.85
2024-08-28T13:24:09.093015,-0.61,-0.55,-0.85
2024-08-28T13:24:09.330921,-0.37,-0.67,-0.98
2024-08-28T13:24:09.578217,-0.98,-0.79,-1.1
2024-08-28T13:24:09.820669,-0.06,-0.55,-0.92
2024-08-28T13:24:10.225592,-1.22,-0.49,-0.98
2024-08-28T13:24:10.475550,-0.73,-0.31,-0.98
2024-08-28T13:24:10.706024,-1.28,-0.73,-0.98
2024-08-28T13:24:12.161441,-0.24,-0.85,-0.79
2024-08-28T13:24:12.405574,-0.43,-0.92,-0.73
2024-08-28T13:24:12.646837,-1.22,-0.67,-0.98
2024-08-28T13:24:12.880410,-0.85,-0.61,-0.85
2024-08-28T13:24:13.125221,-0.55,-0.73,-0.73
2024-08-28T13:24:13.365096,-0.61,-0.73,-0.73
2024-08-28T13:24:13.614834,-0.37,-0.55,-0.79
2024-08-28T13:24:13.855120,-0.37,-0.43,-0.92
2024-08-28T13:24:14.086843,0.0,-0.37,-0.98
2024-08-28T13:24:14.312668,-0.24,-0.67,-0.92
2024-08-28T13:24:14.583073,-0.31,-0.67,-0.92
2024-08-28T13:24:14.816877,0.06,-0.49,-0.85
2024-08-28T13:24:15.056969,-0.12,-0.49,-0.98
2024-08-28T13:24:15.652570,-0.55,-0.37,-1.1
2024-08-28T13:24:15.901023,-0.67,-0.43,-1.1
2024-08-28T13:24:16.150146,-1.53,-0.73,-1.16
2024-08-28T13:24:16.394438,-0.18,-0.73,-0.85
2024-08-28T13:24:16.630659,-0.67,-0.92,-0.92
2024-08-28T13:24:16.891416,-0.37,-0.55,-0.92
2024-08-28T13:24:17.130134,-0.24,-0.49,-0.85
2024-08-28T13:24:17.375132,-0.55,-0.31,-1.1
2024-08-28T13:24:17.625609,-0.31,-0.31,-1.04
2024-08-28T13:24:17.863938,-0.61,-0.49,-1.04
2024-08-28T13:24:18.114257,-0.55,-0.61,-1.04
2024-08-28T13:24:18.692686,-0.43,-0.61,-1.04
2024-08-28T13:24:18.927311,-0.55,-0.55,-1.04
2024-08-28T13:24:19.164831,-0.73,-0.55,-0.98
2024-08-28T13:24:19.416891,-0.31,-0.61,-0.85
2024-08-28T13:24:19.664846,-0.43,-0.49,-0.98
2024-08-28T13:24:19.900348,-0.49,-0.43,-1.1
2024-08-28T13:24:20.159444,-0.31,-0.43,-1.04
2024-08-28T13:24:20.716085,-0.98,-0.55,-0.98
2024-08-28T13:24:20.966083,-0.55,-0.85,-0.85
2024-08-28T13:24:21.200891,-0.49,-0.73,-0.98
2024-08-28T13:24:21.450272,-0.79,-0.67,-0.98
2024-08-28T13:24:21.728911,-0.31,-0.61,-0.85
2024-08-28T13:24:21.966283,-0.37,-0.67,-0.73
2024-08-28T13:24:22.211763,0.61,-0.85,-0.67
2024-08-28T13:24:22.473415,-0.12,-0.61,-0.92
2024-08-28T13:24:22.727540,-0.92,-0.43,-1.04
2024-08-28T13:24:22.965680,-0.18,-0.18,-0.92
2024-08-28T13:24:23.213399,-0.06,-0.67,-0.73
2024-08-28T13:24:23.454947,-0.31,-0.61,-0.92
2024-08-28T13:24:23.702731,-0.49,-0.37,-1.04
2024-08-28T13:24:23.976876,-0.49,-0.49,-0.92
2024-08-28T13:24:24.222175,-0.37,-0.49,-0.85
2024-08-28T13:24:24.469947,-0.55,-0.55,-0.79
2024-08-28T13:24:24.717718,-0.24,-0.55,-0.79
2024-08-28T13:24:25.035645,-0.06,-0.73,-0.79
2024-08-28T13:24:25.278353,0.24,-0.37,-0.85
2024-08-28T13:24:25.529989,-0.49,-0.24,-1.1
2024-08-28T13:24:25.760818,-0.24,0.06,-1.22
2024-08-28T13:24:26.034798,-0.12,-0.55,-0.92
2024-08-28T13:24:26.298151,0.37,-0.73,-0.85
2024-08-28T13:24:26.539009,-0.18,-0.67,-0.98
2024-08-28T13:24:26.786353,-0.06,-0.24,-0.92
2024-08-28T13:24:27.032542,-0.24,-0.49,-0.85
2024-08-28T13:24:27.263284,0.18,-0.73,-0.79
2024-08-28T13:24:27.498829,-0.06,-0.67,-1.04
2024-08-28T13:24:27.742189,-0.18,-0.43,-1.16
2024-08-28T13:24:27.977776,-0.24,-0.18,-0.98
2024-08-28T13:24:28.233209,0.0,-0.37,-0.79
2024-08-28T13:24:28.471294,-0.06,-0.61,-0.79
2024-08-28T13:24:28.724060,-0.06,-0.55,-0.92
2024-08-28T13:24:28.971738,-0.37,-0.55,-1.04
2024-08-28T13:24:29.225681,-1.04,-0.67,-1.1
2024-08-28T13:24:29.473039,-0.37,-0.61,-0.92
2024-08-28T13:24:29.718039,-0.92,-0.55,-0.85
2024-08-28T13:24:29.986219,-0.73,-0.61,-0.85
2024-08-28T13:24:30.443235,-0.49,-0.67,-0.85
2024-08-28T13:24:30.684772,-0.18,-0.55,-0.85
2024-08-28T13:24:30.928219,-0.31,-0.49,-0.92
2024-08-28T13:24:31.157908,-0.49,-0.24,-0.92
2024-08-28T13:24:31.402563,-0.12,-0.37,-0.67
2024-08-28T13:24:31.659405,-0.67,-0.73,-0.73
2024-08-28T13:24:31.904004,0.06,-0.73,-0.73
2024-08-28T13:24:32.346747,-0.37,-0.79,-0.79
2024-08-28T13:24:32.599928,-0.43,-0.55,-0.98
2024-08-28T13:24:33.079341,-0.85,-0.43,-1.04
2024-08-28T13:24:33.314720,-0.24,-0.49,-0.85
2024-08-28T13:24:33.539467,-0.18,-0.61,-0.85
2024-08-28T13:24:33.787025,-0.12,-0.49,-0.92
2024-08-28T13:24:34.003881,-0.49,-0.49,-0.98
2024-08-28T13:24:34.247276,-0.49,-0.55,-1.04
2024-08-28T13:24:34.864848,-0.49,-0.55,-0.98
2024-08-28T13:24:35.118182,-0.49,-0.79,-0.85
2024-08-28T13:24:35.343671,0.31,-0.73,-0.67
2024-08-28T13:24:35.580966,-0.37,-0.67,-0.85
2024-08-28T13:24:35.817377,-0.37,-0.55,-0.98
2024-08-28T13:24:36.059195,-0.79,-0.61,-0.85
2024-08-28T13:24:36.290169,-0.37,-0.85,-0.79
2024-08-28T13:24:36.893910,-1.1,-0.98,-0.98
2024-08-28T13:24:37.130830,-0.37,-0.73,-0.92
2024-08-28T13:24:37.355767,-0.73,-0.49,-0.92
2024-08-28T13:24:37.583996,-0.73,-0.43,-0.98
2024-08-28T13:24:37.810395,-0.79,-0.49,-0.92
2024-08-28T13:24:38.036382,-0.79,-0.67,-0.98
2024-08-28T13:24:38.258859,-0.49,-0.85,-0.98
2024-08-28T13:24:38.493284,-0.73,-0.67,-0.98
2024-08-28T13:24:38.718948,-0.37,-0.55,-0.85
2024-08-28T13:24:38.947133,-0.79,-0.61,-0.85
2024-08-28T13:24:39.169460,-0.67,-0.49,-0.92
2024-08-28T13:24:39.397135,-0.67,-0.61,-0.98
2024-08-28T13:24:39.625639,-0.06,-0.55,-0.85
2024-08-28T13:24:39.858306,-1.16,-0.92,-0.85
2024-08-28T13:24:40.120542,0.12,-0.37,-0.92
2024-08-28T13:24:40.355019,-1.16,-0.49,-0.98
2024-08-28T13:24:40.590005,-0.61,-0.24,-1.04
2024-08-28T13:24:40.842993,-1.89,-0.43,-1.28
2024-08-28T13:24:41.077551,-1.71,-1.22,-1.46
2024-08-28T13:24:41.306832,14.4,-0.67,-0.18
2024-08-28T13:24:41.599126,1.1,-0.55,-0.24
2024-08-28T13:24:41.822200,-1.28,-0.85,-0.98
2024-08-28T13:24:42.075286,-1.46,-0.18,-1.4
2024-08-28T13:24:42.305344,0.06,-0.06,-1.04
2024-08-28T13:24:42.542196,0.0,-0.92,-0.67
2024-08-28T13:24:42.788469,-0.43,-0.85,-0.85
2024-08-28T13:24:43.030556,-0.92,-0.73,-1.22
2024-08-28T13:24:43.284976,-0.85,-0.55,-1.28
2024-08-28T13:24:43.536635,-0.67,-0.61,-0.85
2024-08-28T13:24:43.789027,-0.67,-0.73,-0.73
2024-08-28T13:24:44.035427,-0.49,-0.61,-0.85
2024-08-28T13:24:44.285319,-0.18,-0.31,-1.04
2024-08-28T13:24:44.533985,-0.12,-0.24,-1.04
2024-08-28T13:24:44.769372,-0.37,-0.61,-0.92
2024-08-28T13:24:45.012140,0.0,-0.85,-0.98
2024-08-28T13:24:45.245833,-0.61,-0.73,-1.1
2024-08-28T13:24:45.486911,-0.49,-0.49,-1.04
2024-08-28T13:24:45.729469,-0.79,-0.61,-0.85
2024-08-28T13:24:45.959010,-0.49,-0.55,-0.79
2024-08-28T13:24:46.187811,-0.24,-0.55,-0.92
2024-08-28T13:24:46.431096,-0.31,-0.67,-0.98
2024-08-28T13:24:46.663197,-0.31,-0.73,-0.85
2024-08-28T13:24:46.903096,-0.24,-0.37,-0.79
2024-08-28T13:24:47.132378,-0.67,-0.49,-0.79
2024-08-28T13:24:47.368668,-0.55,-0.49,-0.98
2024-08-28T13:24:47.612553,-0.85,-0.79,-0.92
2024-08-28T13:24:47.851372,-0.37,-0.85,-0.79
2024-08-28T13:24:48.082575,-0.67,-0.67,-0.85
2024-08-28T13:24:48.312510,-0.24,-0.55,-0.85
2024-08-28T13:24:48.547698,-0.67,-0.55,-0.98
2024-08-28T13:24:48.768007,-0.37,-0.49,-0.98
2024-08-28T13:24:49.000464,-0.43,-0.43,-1.04
2024-08-28T13:24:49.256001,-0.61,-0.61,-0.92
2024-08-28T13:24:49.483735,-0.24,-0.67,-0.92
2024-08-28T13:24:49.716770,-0.55,-0.67,-0.92
2024-08-28T13:24:49.933224,-0.61,-0.67,-0.92
2024-08-28T13:24:50.182074,-0.55,-0.55,-0.92
2024-08-28T13:24:50.406880,-0.55,-0.61,-0.92
2024-08-28T13:24:50.637284,-0.49,-0.67,-0.92
2024-08-28T13:24:50.862831,-0.43,-0.67,-0.92
2024-08-28T13:24:51.096188,-0.43,-0.55,-0.92
2024-08-28T13:24:51.330913,-0.49,-0.55,-0.92
2024-08-28T13:24:51.556318,-0.55,-0.55,-0.92
2024-08-28T13:24:51.783719,-0.55,-0.49,-0.98
2024-08-28T13:24:52.032522,-0.31,-0.49,-0.98
2024-08-28T13:24:52.267032,-0.61,-0.61,-0.98
2024-08-28T13:24:52.501678,-0.24,-0.55,-0.92
2024-08-28T13:24:52.729382,-0.43,-0.61,-0.92
2024-08-28T13:24:52.962341,-0.31,-0.55,-0.85
2024-08-28T13:24:53.199674,-0.37,-0.55,-0.92
2024-08-28T13:24:53.421049,-0.18,-0.49,-0.92
2024-08-28T13:24:53.656831,-0.55,-0.61,-0.92
2024-08-28T13:24:53.882986,-0.18,-0.61,-0.92
2024-08-28T13:24:54.114545,-0.55,-0.61,-0.92
2024-08-28T13:24:54.343334,-0.24,-0.67,-0.85
2024-08-28T13:24:54.609417,-0.31,-0.67,-0.85
2024-08-28T13:24:54.848531,-0.98,-0.67,-1.04
2024-08-28T13:24:55.074053,-0.12,-0.55,-0.98
2024-08-28T13:24:55.323691,-0.61,-0.61,-0.92
2024-08-28T13:24:55.562540,-0.24,-0.49,-0.98
2024-08-28T13:24:55.788203,-0.31,-0.49,-0.98
2024-08-28T13:24:56.037531,-0.31,-0.43,-1.04
2024-08-28T13:24:56.268337,-0.55,-0.67,-0.92
2024-08-28T13:24:56.494183,-0.06,-0.61,-0.92
2024-08-28T13:24:56.733084,-0.73,-0.73,-0.92
2024-08-28T13:24:56.969032,-0.12,-0.49,-0.92
